ItemID,Sentiment,SentimentText,clean_text,sentiment
827425,1,Home time  congrats again to GAMMA class!!! Of the gamma chapter! Yeeeeeee! Rockwell family!,home time congrats again to gamma class of the gamma chapter yeeeeeee rockwell family,neutral
483884,0,"@SeriouslyKooky yea, great start to the weekend  lol",yea great start to the weekend lol,negative
570419,1,"@zrecsmom HA!  I bought the Post wedding etiquette book for fun.(kindred spirit!) When pregnant, all bets are off when it comes to food ",ha i bought the post wedding etiquette book for funkindred spirit when pregnant all bets are off when it comes to food,neutral
456612,1,@thnetwork THANKS!!! ,thanks,neutral
351694,0,@nicolelololeee Am not! Need to keep up with Iran troubles. Cant get in touch with my friend  Dont know what happened to him. Worried,am not need to keep up with iran troubles cant get in touch with my friend dont know what happened to him worried,negative
829240,0,I have not been this sick in a long time  fever for 3 days.. I have not ate in 3 days.. Coughing..Pls tell me it's not swine flu,i have not been this sick in a long time fever for days i have not ate in days coughingpls tell me its not swine flu,negative
334321,0,@Lesliemoon its beyond long! it pretty much goes around a whole block  fml.,its beyond long it pretty much goes around a whole block fml,negative
608502,0,AP Literature work ,ap literature work,negative
820064,1,Hey @patty_la yo me apunto   (patty_la live &gt; http://ustre.am/1Ale),hey yo me apunto pattyla live gt,neutral
492899,1,"@snarkdogg Yeah it's been a crazy month of packing, moving, working, and driving to another country. You know, normal stuff ",yeah its been a crazy month of packing moving working and driving to another country you know normal stuff,neutral
423111,1,@patrickaltoft thanks for the recommendation Patrick ,thanks for the recommendation patrick,neutral
913390,0,I want to go to churchhh ,i want to go to churchhh,negative
1008295,0,just got a car wash. totally forgot i have to drive through a dirt road from where i am. dumbass. ,just got a car wash totally forgot i have to drive through a dirt road from where i am dumbass,negative
478139,0,@sarzparella the man doesn't really use xbox live ,the man doesnt really use xbox live,negative
938873,0,"@KeelaLaniece lmao, yeah they are. I need to go to bed too. I gotta be up in 5 hrs ",lmao yeah they are i need to go to bed too i gotta be up in hrs,negative
128129,1,@DMVG  how fun would that cyber czar position be? We need to start a @cgr for security overlord petition ,how fun would that cyber czar position be we need to start a for security overlord petition,neutral
976720,0,Jack lost in poker!!!   Watching Wimbledon now. The grunting has hit an all time high.,jack lost in poker watching wimbledon now the grunting has hit an all time high,negative
748707,1,Happy Mother's Day to all the Mama's out there! ,happy mothers day to all the mamas out there,neutral
570698,0,[-O] @TERRIEION Hey babes the show as AMAZING!!!! Wish you could have been there!  sad face lol http://tinyurl.com/cv34do,o hey babes the show as amazing wish you could have been there sad face lol,negative
929961,0,It looks as though I am sick little friends ,it looks as though i am sick little friends,negative
610029,0,"Chemistry tomorrow  bad times, dammit football manager - you screwed me over",chemistry tomorrow bad times dammit football manager you screwed me over,negative
285336,1,"@lxinspc Sounds good, count me in. I know there is a Triathlon there today so I would be interested in seeing the area too ",sounds good count me in i know there is a triathlon there today so i would be interested in seeing the area too,neutral
34741,1,"@aka55 Lol, I find they eat more and are calmer when feeding if I wrap them so their eyes are covered. ",lol i find they eat more and are calmer when feeding if i wrap them so their eyes are covered,neutral
451808,1,@rbmartin raised a good question actually.  Should I get a nose ring or a nose stud? I'm thinking more stud but not sure. :/,raised a good question actually should i get a nose ring or a nose stud im thinking more stud but not sure,neutral
447431,0,@spikemaniac Yay I love twilight too but missed the trailer ,yay i love twilight too but missed the trailer,negative
489487,0,@tif_tif_tiffany I wish I could read.  how have you been?!,i wish i could read how have you been,negative
18497,1,"@ twas my pleasure kav!  after all, what are roomies for! ;-)",twas my pleasure kav after all what are roomies for,neutral
99402,0,@CreeperMagee Twitter keeps giving me a hard time about following you!  Could you @reply with your email?  Thanks!,twitter keeps giving me a hard time about following you could you with your email thanks,negative
81919,0,"@ashlena That I am not.  I wanted to, but there's no way I'm paying for those kind of prices haha.",that i am not i wanted to but theres no way im paying for those kind of prices haha,negative
508157,1,@TerriblyHonest LOL!  Whatcha got?  ,lol whatcha got,neutral
555935,1,@__Peachy__ @__Winnie__ Can't wait to cuddle you guys ,cant wait to cuddle you guys,neutral
350121,0,@NiciC  He stood on it? How did he manage that? Is it properly broked?,he stood on it how did he manage that is it properly broked,negative
512469,0,@themma 8.2 is a dog ya? But no choice if you want iPhone 3.0 ,is a dog ya but no choice if you want iphone,negative
221774,1,@jerichoK ex bf's grandpa. but we're cool. he's married now with a son ,ex bfs grandpa but were cool hes married now with a son,neutral
695411,0,e3 today!!!  I won't be there though.  ,e today i wont be there though,negative
452234,1,@TheLadyJane Off to go attempt it again... wish me zzzzzzzs. ,off to go attempt it again wish me zzzzzzzs,neutral
1018116,1,Just made my noodle noodles ,just made my noodle noodles,neutral
473692,1,@THEArtistT Right - gotacha. I was just curious that's all ,right gotacha i was just curious thats all,neutral
892243,1,"i won edward 40s hands tonight  it feels good to be home before 5am, SOOO excited to sleep until whenever i want tomorrow ..goodnight&lt;3",i won edward s hands tonight it feels good to be home before am sooo excited to sleep until whenever i want tomorrow goodnightlt,neutral
458883,1,@surekill No problem man. 'tis a pleasure to help ,no problem man tis a pleasure to help,neutral
442334,1,"@pschiendelman It was pretty hot. Two of them were just hanging out, about 1/2 way up the tower. The rest were inside sleeping ",it was pretty hot two of them were just hanging out about way up the tower the rest were inside sleeping,neutral
480206,1,@whatiwore Looks like the closest Savers to you is in West Hempstead...just 30 minutes away!  It could be a fun little road trip ,looks like the closest savers to you is in west hempsteadjust minutes away it could be a fun little road trip,neutral
43051,1,@angeleyes1114 I know you're gonna have some kids to send me! ,i know youre gonna have some kids to send me,neutral
754992,0,"@drwhogurl you posted on my progress in twilight, but i'll have to take a break after the first volume, i have exams ",you posted on my progress in twilight but ill have to take a break after the first volume i have exams,negative
174538,0,@droplr May I please get a beta invite? I missed the deadline earlier...  Droplr looks AMAZING!,may i please get a beta invite i missed the deadline earlier droplr looks amazing,negative
728730,0,Goodnight everyone. Well I'm not feeling much better and I'm going to the doctor tomorrow.  ,goodnight everyone well im not feeling much better and im going to the doctor tomorrow,negative
80779,1,@arturs ItÄ?lija - Roma Google Earth redzama arÄ« 3D ,itlija roma google earth redzama ar d,neutral
483385,0,"@willowtree81 thanks, just that certain people being funny with me is all making sense now... ",thanks just that certain people being funny with me is all making sense now,negative
103015,1,@damaged_gurl_o3 salamat for the follow! (i'm not a filipino but i know salamat means thank you cuz i once crazy of kristine hermosa lol ,salamat for the follow im not a filipino but i know salamat means thank you cuz i once crazy of kristine hermosa lol,neutral
738624,1,@dirigibleduck Now we just need The Guild. ,now we just need the guild,neutral
527024,0,@X__heyladyj lol yeah iv been thinking about it. probobly wount do it. dont have the money ,lol yeah iv been thinking about it probobly wount do it dont have the money,negative
377707,1,"@pinklady2008 All those holiday spots, sound wonderful! Totally jealous ",all those holiday spots sound wonderful totally jealous,neutral
988029,0,"Just changed, wearing my white dress now. Was too cold for it this morning.  It's gonna be awesome tomorrow.",just changed wearing my white dress now was too cold for it this morning its gonna be awesome tomorrow,negative
208176,1,@izumimon thx! I try to talk you ,thx i try to talk you,neutral
420720,1,@sixtwosix @BardCoffee. Now's your day to come try it out ,nows your day to come try it out,neutral
733031,0,"@derekrobertson not raining yet, but its in the post ",not raining yet but its in the post,negative
324493,1,@LadyANickster I lived in Port St. Lucie my whole life... I know that Fort Pierce is boring ,i lived in port st lucie my whole life i know that fort pierce is boring,neutral
739803,0,Ha! I've been consumed by mgmt duties and haven't finished the &quot;reading&quot; draft of script yet.  sorry.,ha ive been consumed by mgmt duties and havent finished the quotreadingquot draft of script yet sorry,negative
764955,0,Having traditional tea at The Peacock Tea Room in Ely. Unfortunately they don't have soy milk ,having traditional tea at the peacock tea room in ely unfortunately they dont have soy milk,negative
988432,0,Looooooooooooooooooong story! Short version: got a splinter in his arm - it got infected because the Drs. staff didn't do their job ,looooooooooooooooooong story short version got a splinter in his arm it got infected because the drs staff didnt do their job,negative
549530,1,@wearyroad Glad you like it   We're working on making it better every day.,glad you like it were working on making it better every day,neutral
